Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Predicted_Sales,Prediction_Error,Month_Name,Holiday_Label,Data_Type
23,2010-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435,2010,4,16,1299956.200699999,15066.879300001077,April,Regular Week,Actual
23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,4,17,1275383.8738999988,-15969.353899998823,April,Regular Week,Actual
23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,2010,5,18,1331245.7331000005,34306.54689999949,May,Regular Week,Actual
23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,2010,5,19,1307991.672100001,-4936.582100000931,May,Regular Week,Actual
23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,5,20,1309347.5868000004,18076.69319999963,May,Regular Week,Actual
23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,5,21,1549886.743500001,21271.816499999026,May,Regular Week,Actual
23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,6,22,1516240.7000000011,-1805.1900000011083,June,Regular Week,Actual
23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,6,23,1404474.1098000007,34957.95019999938,June,Regular Week,Actual
23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,6,24,1458220.6402000026,49488.28979999735,June,Regular Week,Actual
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25,1483621.9423,-68417.0623000001,June,Regular Week,Actual
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,7,26,1521524.7650000025,27588.414999997476,July,Regular Week,Actual
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,7,27,1465734.8549000002,-48199.07490000012,July,Regular Week,Actual
23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,7,28,1383687.0426999999,29437.067300000228,July,Regular Week,Actual
23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,7,29,1350419.709700001,-16785.259700000985,July,Regular Week,Actual
23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,2010,7,30,1338329.8490999984,-18556.299099998316,July,Regular Week,Actual
23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,8,31,1399106.2443999974,17906.82560000266,August,Regular Week,Actual
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326,2010,8,32,1393798.3210999994,-47452.35109999939,August,Regular Week,Actual
23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,2010,8,33,1435798.3069999993,4102.743000000715,August,Regular Week,Actual
23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,2010,8,34,1491373.859300001,93249.50069999904,August,Regular Week,Actual
23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,9,35,1418010.810500001,-12891.580500001088,September,Regular Week,Actual
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,9,36,1329965.0537999982,-57122.203799998155,September,Holiday Week,Actual
23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,2010,9,37,1168706.683199999,-9574.103199998848,September,Regular Week,Actual
23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,2010,9,38,1129872.0099000004,-30816.359900000505,September,Regular Week,Actual
23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,2010,10,39,1147209.9241999993,-17300.484199999366,October,Regular Week,Actual
23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,10,40,1227906.4122000015,-48054.7322000016,October,Regular Week,Actual
23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,2010,10,41,1148792.0680999982,-28982.358099998208,October,Regular Week,Actual
23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,2010,10,42,1164821.6287000005,-17317.70870000054,October,Regular Week,Actual
23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,2010,10,43,1152307.6294000002,-39436.39940000023,October,Regular Week,Actual
23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,11,44,1241002.8018999984,-37882.841899998486,November,Regular Week,Actual
23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,11,45,1333106.1042999995,54847.64570000046,November,Regular Week,Actual
23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,2010,11,46,1305668.4886999978,9325.83130000229,November,Regular Week,Actual
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,11,47,1927060.6850000005,145624.36499999953,November,Holiday Week,Actual
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,12,48,1718764.958899998,-101739.54889999819,December,Regular Week,Actual
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,12,49,1906066.8673000003,-33700.877300000284,December,Regular Week,Actual
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,50,2148651.6154999975,89921.86450000247,December,Regular Week,Actual
23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,2010,12,51,2598915.8812999963,135361.2187000038,December,Regular Week,Actual
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,52,1469681.323699998,-299907.4736999979,December,Holiday Week,Actual
23,2011-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114,2011,1,1,1114778.200699998,7256.2793000019155,January,Regular Week,Actual
23,2011-01-14,1016756.1,0,18.2,3.215,132.9510645,5.114,2011,1,2,1061084.491999999,-44328.391999998945,January,Regular Week,Actual
23,2011-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114,2011,1,3,1067048.9209999992,43657.1390000009,January,Regular Week,Actual
23,2011-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114,2011,1,4,1083590.5865999993,67.0234000007622,January,Regular Week,Actual
23,2011-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,2,5,1191005.549100001,-31567.019100001082,February,Regular Week,Actual
23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,2011,2,6,1266865.3612000013,-17078.961200001417,February,Holiday Week,Actual
23,2011-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114,2011,2,7,1321735.9887999985,48235.58120000153,February,Regular Week,Actual
23,2011-02-25,1206917.2,0,17.0,3.281,133.4921429,5.114,2011,2,8,1232873.8246000009,-25956.624600000912,February,Regular Week,Actual
23,2011-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,3,9,1286224.5947000005,14960.685299999546,March,Regular Week,Actual
23,2011-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114,2011,3,10,1258848.1508000004,-216804.60080000036,March,Regular Week,Actual
23,2011-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114,2011,3,11,1225463.072800001,-21780.452800000785,March,Regular Week,Actual
23,2011-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114,2011,3,12,1187237.1571999993,-38612.32719999924,March,Regular Week,Actual
23,2011-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781,2011,4,13,1243913.5919999995,-61218.64199999953,April,Regular Week,Actual
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,4,14,1315535.4790999992,-66633.4990999992,April,Regular Week,Actual
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,4,15,1271318.7789000003,-7638.268900000257,April,Regular Week,Actual
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2011,4,16,1386250.994599999,61050.24540000106,April,Regular Week,Actual
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,4,17,1227512.9982000017,-54205.598200001754,April,Regular Week,Actual
23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,5,18,1320061.1492999992,39859.980700000655,May,Regular Week,Actual
23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781,2011,5,19,1274313.6580000008,-19398.78800000064,May,Regular Week,Actual
23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,2011,5,20,1274460.0928000004,63157.4571999996,May,Regular Week,Actual
23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,2011,5,21,1406192.5208,-44247.34080000012,May,Regular Week,Actual
23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,6,22,1512396.9258999994,49765.04410000052,June,Regular Week,Actual
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,6,23,1468420.2167000012,-21392.1567000011,June,Regular Week,Actual
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,6,24,1298927.605800001,171593.22419999912,June,Regular Week,Actual
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,6,25,1431294.8052000024,2741.374799997546,June,Regular Week,Actual
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,2011,7,26,1489324.3892999995,3183.0507000004873,July,Regular Week,Actual
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,7,27,1498269.8964999989,-118781.84649999882,July,Regular Week,Actual
23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,2011,7,28,1374227.0298999993,-13706.46989999921,July,Regular Week,Actual
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,2011,7,29,1367462.5791,-5318.579099999974,July,Regular Week,Actual
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,7,30,1330301.558899999,-10534.008899998851,July,Regular Week,Actual
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,8,31,1395124.111900002,21220.568099997938,August,Regular Week,Actual
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,2011,8,32,1385536.2452999991,-4584.19529999909,August,Regular Week,Actual
23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,2011,8,33,1457819.2767000007,-4402.746700000716,August,Regular Week,Actual
23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,2011,8,34,1577784.0003000007,59482.28969999938,August,Regular Week,Actual
23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,9,35,1479703.590499999,-15407.900499999058,September,Regular Week,Actual
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,9,36,1438496.0233000014,-15206.12330000149,September,Holiday Week,Actual
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,2011,9,37,1292614.9192000006,-39285.74920000066,September,Regular Week,Actual
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,2011,9,38,1301193.1518000006,-12110.341800000519,September,Regular Week,Actual
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,2011,9,39,1294354.492599998,-18756.64259999781,September,Regular Week,Actual
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,2011,10,40,1415922.0045999992,47579.98540000082,October,Regular Week,Actual
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,2011,10,41,1300539.2084000017,-42760.868400001666,October,Regular Week,Actual
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,2011,10,42,1352377.4781999995,88655.11180000054,October,Regular Week,Actual
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,10,43,1397281.806399998,9910.15360000194,October,Regular Week,Actual
23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,2011,11,44,1434457.2522999994,-6020.922299999278,November,Regular Week,Actual
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,11,45,1410112.8362999998,26827.943700000178,November,Regular Week,Actual
23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,2011,11,46,1372776.0825999985,-27144.12259999849,November,Regular Week,Actual
23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,2011,11,47,1881640.1142000002,175419.41579999984,November,Holiday Week,Actual
23,2011-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,2011,12,48,1665580.5862000012,-112693.9962000011,December,Regular Week,Actual
23,2011-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,2011,12,49,1834380.8208999983,6792.77910000179,December,Regular Week,Actual
23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,2011,12,50,2071616.7674999982,102004.43250000197,December,Regular Week,Actual
23,2011-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,2011,12,51,2480057.2296999954,107896.09030000446,December,Regular Week,Actual
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,12,52,1543779.9454999983,-330292.99549999833,December,Holiday Week,Actual
23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,2012,1,1,1120297.7281999981,30364.821800001897,January,Regular Week,Actual
23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,2012,1,2,1062025.602399999,-30574.252399999066,January,Regular Week,Actual
23,2012-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,2012,1,3,1055692.179799999,91299.95020000078,January,Regular Week,Actual
23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,2012,1,4,1059524.8232999989,-22048.44329999888,January,Regular Week,Actual
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,2,5,1261116.0379,756.6320999998134,February,Regular Week,Actual
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,2,6,1356640.5894999974,1803.4805000026245,February,Holiday Week,Actual
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,2,7,1350021.1686999986,15525.521300001303,February,Regular Week,Actual
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,2012,2,8,1282569.2236999993,-9620.953699999256,February,Regular Week,Actual
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,3,9,1316350.020400001,6502.1795999989845,March,Regular Week,Actual
23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,2012,3,10,1286943.2136000015,5781.686399998376,March,Regular Week,Actual
23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,2012,3,11,1273932.7477000013,-15568.43770000129,March,Regular Week,Actual
23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,2012,3,12,1286540.7251999984,1613.3748000017367,March,Regular Week,Actual
23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,2012,3,13,1286548.4425999983,-24583.48259999836,March,Regular Week,Actual
23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,2012,4,14,1454763.6384999987,149842.05150000122,April,Regular Week,Actual
23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.125,2012,4,15,1284720.145100002,-52967.60510000191,April,Regular Week,Actual
23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,2012,4,16,1292171.7117999988,-4272.3017999988515,April,Regular Week,Actual
23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,2012,4,17,1288354.6280000014,-10595.868000001414,April,Regular Week,Actual
23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,2012,5,18,1315863.3501000004,1516.329899999546,May,Regular Week,Actual
23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,2012,5,19,1353942.4872999997,-32028.147299999604,May,Regular Week,Actual
23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,2012,5,20,1335749.691499999,-2797.221499999054,May,Regular Week,Actual
23,2012-05-25,1552934.64,0,66.43,3.85,138.1101935,4.125,2012,5,21,1528401.6647999992,24532.975200000685,May,Regular Week,Actual
23,2012-06-01,1476144.34,0,66.22,3.798,138.1138065,4.125,2012,6,22,1489971.3378000022,-13826.997800002107,June,Regular Week,Actual
23,2012-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,2012,6,23,1336675.1180999994,231373.42190000066,June,Regular Week,Actual
23,2012-06-15,1543667.68,0,64.73,3.683,138.1295333,4.125,2012,6,24,1519652.4518000027,24015.22819999722,June,Regular Week,Actual
23,2012-06-22,1522042.57,0,71.82,3.629,138.1629,4.125,2012,6,25,1505093.7882999994,16948.781700000633,June,Regular Week,Actual
23,2012-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,2012,6,26,1464322.4842999994,-12540.324299999513,June,Regular Week,Actual
23,2012-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,2012,7,27,1523020.7508999982,22349.409100001678,July,Regular Week,Actual
23,2012-07-13,1384921.63,0,69.19,3.561,138.263,4.156,2012,7,28,1390052.8626999985,-5131.232699998654,July,Regular Week,Actual
23,2012-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,2012,7,29,1385157.4145000004,-3818.1845000004396,July,Regular Week,Actual
23,2012-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,2012,7,30,1349573.2624999997,-26640.902499999618,July,Regular Week,Actual
23,2012-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,2012,8,31,1416057.4803000004,868.8296999996528,August,Regular Week,Actual
23,2012-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,2012,8,32,1418126.7183999997,18185.041600000346,August,Regular Week,Actual
23,2012-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,2012,8,33,1463672.8131,46458.63690000004,August,Regular Week,Actual
23,2012-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,2012,8,34,1477650.0516000006,224570.90839999937,August,Regular Week,Actual
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,1537371.5660000008,40097.21399999922,August,Regular Week,Actual
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,1442009.9028000014,-14847.642800001428,September,Holiday Week,Actual
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,1293746.5651000002,-14704.925100000342,September,Regular Week,Actual
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,1324419.7718999987,14207.778100001393,September,Regular Week,Actual
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,2012,9,39,1317188.2488000006,1846.8111999994144,September,Regular Week,Actual
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,2012,10,40,1347478.875,117137.71500000008,October,Regular Week,Actual
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,2012,10,41,1346496.0562999996,66429.19370000041,October,Regular Week,Actual
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,2012,10,42,1349310.8492999994,13844.920700000599,October,Regular Week,Actual
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,2012,10,43,1343406.3793999997,4048.2106000003405,October,Regular Week,Actual
24,2010-02-05,1388725.63,0,22.43,2.954,131.5279032,8.326,2010,2,5,1335042.0271999987,53683.60280000116,February,Regular Week,Actual
24,2010-02-12,1414107.1,1,25.94,2.94,131.5866129,8.326,2010,2,6,1384215.8269999984,29891.273000001675,February,Holiday Week,Actual
24,2010-02-19,1385362.49,0,31.05,2.909,131.637,8.326,2010,2,7,1349945.4580999978,35417.031900002155,February,Regular Week,Actual
24,2010-02-26,1158722.74,0,33.98,2.91,131.686,8.326,2010,2,8,1231461.063499998,-72738.32349999808,February,Regular Week,Actual
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326,2010,3,9,1329312.3612000002,83075.00879999995,March,Regular Week,Actual
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326,2010,3,10,1302384.7710999986,6955.3889000013005,March,Regular Week,Actual
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11,1241396.4719000014,-18885.181900001364,March,Regular Week,Actual
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12,1253754.2048000013,4557.35519999871,March,Regular Week,Actual
24,2010-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211,2010,4,13,1268994.7817,209326.47830000008,April,Regular Week,Actual
24,2010-04-09,1379579.63,0,62.06,2.992,131.9408065,8.211,2010,4,14,1296256.7754000002,83322.85459999973,April,Regular Week,Actual
24,2010-04-16,1268266.72,0,51.08,3.01,131.9809,8.211,2010,4,15,1266163.6942999996,2103.0257000003476,April,Regular Week,Actual
24,2010-04-23,1264117.01,0,51.07,3.021,132.0226667,8.211,2010,4,16,1268091.4455000004,-3974.4355000003707,April,Regular Week,Actual
24,2010-04-30,1259877.19,0,51.48,3.042,132.0644333,8.211,2010,4,17,1263106.9826999991,-3229.792699999176,April,Regular Week,Actual
24,2010-05-07,1409705.03,0,66.65,3.095,132.1062,8.211,2010,5,18,1435128.8273000012,-25423.79730000114,May,Regular Week,Actual
24,2010-05-14,1346783.35,0,51.31,3.112,132.152129,8.211,2010,5,19,1292622.3649999986,54160.9850000015,May,Regular Week,Actual
24,2010-05-21,1283482.85,0,60.44,3.096,132.2230323,8.211,2010,5,20,1293440.4644999984,-9957.614499998279,May,Regular Week,Actual
24,2010-05-28,1473868.15,0,69.59,3.046,132.2939355,8.211,2010,5,21,1497997.9203000024,-24129.770300002536,May,Regular Week,Actual
24,2010-06-04,1566668.91,0,71.99,3.006,132.3648387,8.211,2010,6,22,1529650.1144999983,37018.79550000164,June,Regular Week,Actual
24,2010-06-11,1375458.21,0,64.84,2.972,132.4357419,8.211,2010,6,23,1452625.4069000008,-77167.1969000008,June,Regular Week,Actual
24,2010-06-18,1354168.18,0,67.17,2.942,132.4733333,8.211,2010,6,24,1475205.3769999999,-121037.19699999993,June,Regular Week,Actual
24,2010-06-25,1399073.75,0,74.9,2.958,132.4976,8.211,2010,6,25,1456321.3783999993,-57247.62839999935,June,Regular Week,Actual
24,2010-07-02,1563387.94,0,71.12,2.958,132.5218667,8.117,2010,7,26,1527783.1956999986,35604.7443000013,July,Regular Week,Actual
24,2010-07-09,1665502.55,0,79.05,2.94,132.5461333,8.117,2010,7,27,1512650.5857999995,152851.9642000005,July,Regular Week,Actual
24,2010-07-16,1418697.05,0,76.56,2.933,132.5667742,8.117,2010,7,28,1407140.6601999986,11556.389800001401,July,Regular Week,Actual
24,2010-07-23,1333740.35,0,75.27,2.924,132.5825806,8.117,2010,7,29,1393963.690199999,-60223.34019999881,July,Regular Week,Actual
24,2010-07-30,1387517.63,0,75.91,2.932,132.5983871,8.117,2010,7,30,1382137.5915999985,5380.038400001358,July,Regular Week,Actual
24,2010-08-06,1442819.28,0,74.54,2.942,132.6141935,8.117,2010,8,31,1403753.2973999996,39065.982600000454,August,Regular Week,Actual
24,2010-08-13,1384243.75,0,74.17,2.923,132.63,8.117,2010,8,32,1392258.6326,-8014.882599999895,August,Regular Week,Actual
24,2010-08-20,1375307.54,0,72.17,2.913,132.6616129,8.117,2010,8,33,1412865.6606,-37558.120600000024,August,Regular Week,Actual
24,2010-08-27,1350059.35,0,67.0,2.885,132.6932258,8.117,2010,8,34,1395290.0203999984,-45230.670399998315,August,Regular Week,Actual
24,2010-09-03,1366381.6,0,73.52,2.86,132.7248387,8.117,2010,9,35,1413655.8229,-47274.222899999935,September,Regular Week,Actual
24,2010-09-10,1474498.59,1,67.11,2.837,132.7564516,8.117,2010,9,36,1453423.8832000014,21074.706799998647,September,Holiday Week,Actual
24,2010-09-17,1273295.46,0,60.31,2.846,132.7670667,8.117,2010,9,37,1265978.3823999977,7317.077600002289,September,Regular Week,Actual
24,2010-09-24,1169413.27,0,64.3,2.837,132.7619333,8.117,2010,9,38,1223067.1487999992,-53653.87879999913,September,Regular Week,Actual
24,2010-10-01,1215273.2,0,66.88,2.84,132.7568,8.275,2010,10,39,1237961.554400001,-22688.354400001,October,Regular Week,Actual
24,2010-10-08,1361944.94,0,54.82,2.903,132.7516667,8.275,2010,10,40,1320205.4194999987,41739.520500001265,October,Regular Week,Actual
24,2010-10-15,1300806.74,0,52.83,2.999,132.7633548,8.275,2010,10,41,1299992.6124999982,814.1275000018068,October,Regular Week,Actual
24,2010-10-22,1234875.33,0,48.69,3.049,132.8170968,8.275,2010,10,42,1285636.9347999992,-50761.60479999916,October,Regular Week,Actual
24,2010-10-29,1244925.94,0,57.29,3.055,132.8708387,8.275,2010,10,43,1258860.0104999992,-13934.070499999216,October,Regular Week,Actual
24,2010-11-05,1285358.01,0,42.2,3.049,132.9245806,8.275,2010,11,44,1300131.0192,-14773.009199999971,November,Regular Week,Actual
24,2010-11-12,1312877.01,0,41.76,3.065,132.9783226,8.275,2010,11,45,1312222.1223000009,654.887699999148,November,Regular Week,Actual
24,2010-11-19,1277150.6,0,45.63,3.138,132.9172,8.275,2010,11,46,1283648.5295999988,-6497.929599998752,November,Regular Week,Actual
24,2010-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275,2010,11,47,1695404.8672999996,83871.64270000043,November,Holiday Week,Actual
24,2010-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275,2010,12,48,1464766.3971000004,-51463.697100000456,December,Regular Week,Actual
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,2010,12,49,1607051.4794,-14038.72940000007,December,Regular Week,Actual
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,2010,12,50,1721252.6232000005,-57726.85320000048,December,Regular Week,Actual
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,2010,12,51,2245566.5252000005,140449.2247999995,December,Regular Week,Actual
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,2010,12,52,1382376.9622999993,-173776.91229999927,December,Holiday Week,Actual
24,2011-01-07,1178641.71,0,30.72,3.351,132.8823226,8.252,2011,1,1,1180315.7289999987,-1674.0189999986906,January,Regular Week,Actual
24,2011-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252,2011,1,2,1148683.626200001,19056.573799998965,January,Regular Week,Actual
24,2011-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252,2011,1,3,1122652.1275000006,-15481.737500000745,January,Regular Week,Actual
24,2011-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252,2011,1,4,1123262.3957000014,3658.944299998693,January,Regular Week,Actual
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,2011,2,5,1241468.631300002,-16286.591300002066,February,Regular Week,Actual
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,2011,2,6,1329435.6232000017,11804.996799998451,February,Holiday Week,Actual
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,2011,2,7,1334918.9744000016,25231.145599998534,February,Regular Week,Actual
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252,2011,2,8,1269876.5847999996,-34755.25479999953,February,Regular Week,Actual
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252,2011,3,9,1308588.7299000006,38405.80009999941,March,Regular Week,Actual
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,2011,3,10,1250574.4972000015,2644.2027999984566,March,Regular Week,Actual
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,2011,3,11,1189881.6078000017,-21484.347800001735,March,Regular Week,Actual
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,2011,3,12,1182268.2103000013,-23575.090300001204,March,Regular Week,Actual
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,4,13,1192076.2405999987,-28272.940599998692,April,Regular Week,Actual
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,4,14,1258402.6980999978,15267.62190000224,April,Regular Week,Actual
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,2011,4,15,1255171.5707000012,-9594.920700001298,April,Regular Week,Actual
